Title,GDP_measure,value
1974,Total national household final consumption annual growth rate %,16.899999999999999
1974,Gross domestic product at market prices:Implied deflator:SA,11.7
1974,Gross National Income: Current price: Seasonally adjusted £m,93554
1974,Gross Value Added (Average) at basic prices: CP SA £m,87449
1974,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,716371
1974,UK resident population: mid-year estimates (Qtly data interpolated),56236
1974,Total national expenditure:Implied deflator:SA,12.6
1974,Gross value added at basic prices: Output Index: CVM SA,42.3
1974,Total national expenditure (aligned) - P.3+P.5: CVM SA £m,774117
1974,Total national expenditure (aligned) - P.3+P.5: CP SA £m,97634
1974,Total national expenditure:Implied deflator:SA 2017=100,12.319699999999999
1974,Gross domestic expenditure annual deflator growth rate SA %...668,20.100000000000001
1974,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,92743
1974,Gross Domestic Product at market prices:Implied deflator:SA 2017=100,11.450900000000001
1974,GDP Deflator: Year on Year growth: SA %...684,16.100000000000001
1974,Revisions to NPISH CVM growth table %,0
1974,Revisions to Households CVM growth %,0
1974,Revisions to Total GVA CVM growth %,0
1974,Revisions to Total export CVM growth %,0
1974,Revisions to total (domestic expenditure) CVM growth %,0
1974,Revisions to Gross fixed capital formation CVM growth %,0
1974,Revisions to General government CVM growth %,0
1974,Revisions to Total imports CVM growth %,0
1974,Revisions to GDP CVM quarter on same quarter a year earlier. £m,0
1974,Revision to GVA at bp £m,0
1974,Revision to basic price adjustment (bpa) £m,0
1974,Revision to GDP at market prices £m,0
1974,Revision to HH - component of GDP(E) £m,0
1974,Revision to changes in inventories - component of GDP(E) £m,0
1974,Revision to GFCF - component of GDP(E) £m,0
1974,Revision to CG - component of GDP(E) £m,0
1974,Revision to NPISH - component of GDP(E) £m,0
1974,Revision to total imports - component of GDP(E) £m,0
1974,Revision to total exports - component of GDP(E) £m,0
1974,Revisions to domestic expenditure on goods and services at market prices. £m,0
1974,Revisions to GDP CVM growth %,0
1974,Revision to Acquistions less disposals of valuables - component of GDP(E) £m,0
1974,Revisions to other income £m,0
1974,Revisions to GoS of corporations £m,0
1974,Revisions to CoE £m,0
1974,Revisions to statistical discrepancy (E) £m,0
1974,Revisions to statistical discrepancy (I) £m,0
1974,Revisions to taxes on products & production less subsidies £m,0
1974,Revisions to GVA at fc £m,0
1974,UK: Total compensation of employees (Uses): D.1: CP SA £m,52656
1974,"GDP (Average) per head, year on year growth rate CVM SA %",-2.5
1974,"GDP (Average) per head at market prices, year on year growth rate CP SA %",13.2
1974,Income based: Gross operating surplus of corporations : Total: CP SA £m,16345
1974,Income based: Other income: CP SA £m,15922
1974,Gross Value Added at basic prices: Implied deflator:SA,12.2
1974,National accounts residual error: CP: SA: £m,1851
1974,ESA95 % change on previous quarter: Gross value added at basic prices,-2.4
1974,Gross value added at basic prices:CVM:Index:SA,40.799999999999997
1974,Income based: Gross value added at factor cost: CP SA £m,84923
1975,General Government: Final consumption expenditure (P3): CPSA £m,23518
1975,Gross Value Added at basic prices: Implied deflator:SA:2017=100,15.1104
1975,Gross value added at basic prices annual deflator growth rate SA %...10,26.1
1975,Gross Domestic Product (Expenditure) current basic prices index SA,6.2
1975,Gross Domestic Product (Income) chained volume index: SA,39.9
1975,Gross Domestic Product (Income) current basic prices index SA,6.1
1975,Gross Domestic Product (Expenditure) chained volume index: SA,40.5
1975,Tot adjustment to basic prices (General Government + Rest of the World) CVM SA £,71322
1975,Gross domestic product at market prices annual growth rate CP SA %,24.2
1975,Total adjustment to basic prices (General Government + ROW) CP SA £m,6507
1975,Gross Domestic Product: Year on Year growth: CVM SA %,-1.5
1975,GDP Deflator: Year on Year growth: SA %...51,26.1
1975,General Government: Final consumption expenditure: P3: CVM SA £m,201012
1975,"Gross domestic product (Average) per head,at current market prices: SA",2048
1975,"Gross domestic product (Average) per head, CVM market prices: SA",13884
1975,whole economy: D2 less D3: pre-ESA95 factor cost adjustment: SA CP £m,8334
1975,Trade in services:Exports:Total:CP:SA:£m,7674
1975,Trade in services:Imports:Total:CP:SA:£m,6015
1975,Trade in Services:Imports:Total:CVM:SA:£m,25713
1975,Trade in services:Balance:Total:CP:SA:£m,1659
1975,Trade in Services:Exports:Total:CVM:SA:£m,48455
1975,Balance of Payments: Trade in Goods & Services: Total balance: CP SA £m,-1719
1975,Balance of Payments: Trade in Goods & Services: Total exports: CVM SA £m,113657
1975,Balance of Payments: Trade in Goods & Services: Total exports: CP SA £m,27125
1975,Balance of Payments: Trade in Goods & Services: Total imports: CP SA £m,28844
1975,Balance of Payments: Imports: Total Trade in Goods & Services: CVM SA £m,97085
1975,Balance of Payments: Trade in Goods & Services: Total Balance: CVM SA £m,16572
1975,Gross fixed capital formation annual growth rate YoY CP SA %,11.9
1975,Total fixed capital formation annual growth rate YoY CVM SA %,-6
1975,Changes in inventories (CP SA) including alignment adjustment £m,-1354
1975,Net income from abroad: Current price: Seasonally adjusted £m,155
1975,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: CP £m: SA,11938
1975,Gross Operating Surplus: NFCos: Public: Current price: SA £m,4364
1975,Imports goods annual growth rate CP SA %,4.2
1975,Exports goods annual growth rate CP SA %,17.600000000000001
1975,Changes in inventories including alignment adjustment - CVM NAYear SA £m,-12990
1975,Exports goods annual growth rate CVM SA %,-4.4000000000000004
1975,Imports goods annual growth rate CVM SA %,-8.6999999999999993
1975,Gross Domestic Product (Income) current basic prices: aligned: SA £m,107809
1975,Gross Domestic Product (Expenditure) chained volume measure SA £m,711869
1975,Gross Domestic Product (Expenditure) current basic prices: aligned:SA £m,109529
1975,NPISH (S.15): Individual consumption expenditure (P.31): Uses: Current price: £m: SA,1572
1975,Trade in Goods:Exports:Total Trade in Goods:CVM:SA:£m,68066
1975,Trade in Goods:Imports:Total:CVM:SA: £m,71617
1975,Final Consumption Expenditure of NPISHs CVM SA £m,16930
1975,Trade in Goods:Balance:Total:CP:SA £m,-3378
1975,Trade in Goods:Imports:Total:CP:SA £m,22829
1975,Trade in Goods:Exports:Total:CP:SA £m,19451
1975,"Acquisitions less disposals of valuables: total economy CP SA, £m",0
1975,"Acquisitions less disposals of valuables: total economy CVM SA, £m",0
1975,Total Gross Fixed Capital Formation CP SA £m,23618
1975,Total Gross Fixed Capital Formation CVM SA £m,144003
1975,Compensation of employees D.1 annual growth rate YoY CP SA %,30.8
1975,Difference between GDP(E) and GDP(A) MP (SA CP) £m,-860
1975,Statistical discrepancy (income) £m,860
1975,Difference between GDP(Expenditure) and GDP(Average) MP(CVM SA) £m,-5794
1975,Gross Operating Surplus: Financial Corporations: Total: CP SA £m,1051
1975,Gross value added at basic prices annual deflator growth rate SA %...455,26.1
1975,Gross value added at basic prices annual growth CVM SA %,-1.4
1975,Gross value added at basic prices annual growth rate CP SA %,24.3
1975,Non-profits institutions annual growth rate YoY CVM SA %,-1.7
1975,General government annual growth rate YoY CP SA %,38
1975,General government annual growth rate YoY CVM SA %,5.8
1975,Total exports annual growth rate YoY CP SA %,17.600000000000001
1975,Exports services annual growth rate CP SA %,17.8
1975,Imports services annual growth rate CP SA %,14.3
1975,Expenditure based estimate annual growth rate CP SA %,24.1
1975,Expenditure based estimate annual growth rate CVM SA %,-1.5
1975,GOS Public corporations annual growth rate YoY CP SA %,20.8
1975,GOS of corporations annual growth YoY CP SA %,6.2
1975,Gross Domestic Product at market prices: CP: NSA £m,115176
1975,Total exports annual growth rate YoY CVM SA %,-2.7
1975,Exports services annual growth rate CVM SA %,1.6
1975,Total imports annual growth rate YoY CP SA %,6.2
1975,Total imports annual growth rate YoY CVM SA %,-6.5
1975,Imports services annual growth rate CVM SA %,2.9
1975,CVM SA changes in inventories timing adjustment £m,0
1975,CP SA changes in inventories timing adjustment £m,0
1975,Gross Operating Surplus: NFCos: Private: Alignment adjustments: CP SA £m,0
1975,Income based estimate annual growth rate CVM SA %,-1
1975,Gross added value at factor cost annual growth rate YoY CP SA %,24.8
1975,Other income annual growth rate YoY CP SA %,24.1
1975,Gross national income at market prices annual growth rate CP SA %,23.2
1975,Gross final expenditure annual growth rate YoY CP SA %,20
1975,Private non-financial corporations (S.11002+S.11003): Gross Operating Surplus: Resource: Y on Y-1 growth %: CP £m: SA,-2.9
1975,GOS Financial corporations annual growth rate YoY CP SA %,139.4
1975,Income based estimate annual growth rate CP SA %,24.8
1975,Taxes on products & production less subsidies annual growth rate YoY CP SA %,23.3
1975,Total domestic expenditure annual growth rate YoY CP SA %,20.6
1975,Total domestic expenditure annual growth rate YoY CVM SA %,-2.7
1975,Gross domestic expenditure annual deflator growth rate SA %...578,23.9
1975,Households (S.14): Individual consumption expenditure (P.31) Uses: Current price: £m: SA,70401
1975,Household final consumption expenditure :National concept CVM SA - £m,434340
1975,Gross final expenditure annual growth rate YoY CVM SA %,-2.7
1975,Gross Domestic Product index: Current price: Seasonally adjusted,5.8
1975,Total national household final consumption annual growth rate YoY CVM SA %,-0.1
1975,Gross value added at basic price index: Current price: Seasonally adjusted,6.2
1975,Gross domestic product index: CVM: Seasonally adjusted,39.6
1975,Non-profits institutions annual growth rate YoY CP SA %,25.1
1975,Gross Domestic Product: chained volume measures: Seasonally adjusted £m,780634
1975,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CP SA £m,144880
1975,Total gross final expenditure (aligned) - P.3+P.5+P.6 : CVM SA £m,855281
1975,Total national household final consumption annual growth rate %,23.1
1975,Gross domestic product at market prices:Implied deflator:SA,14.8
1975,Gross National Income: Current price: Seasonally adjusted £m,115294
1975,Gross Value Added (Average) at basic prices: CP SA £m,108669
1975,Gross Value Added at basic prices:chained volume measures:Seasonally adjusted £m,706075
1975,UK resident population: mid-year estimates (Qtly data interpolated),56226
1975,Total national expenditure:Implied deflator:SA,15.6
1975,Gross value added at basic prices: Output Index: CVM SA,41.6
1975,Total national expenditure (aligned) - P.3+P.5: CVM SA £m,753415
1975,Total national expenditure (aligned) - P.3+P.5: CP SA £m,117755
1975,Total national expenditure:Implied deflator:SA 2017=100,15.2719
1975,Gross domestic expenditure annual deflator growth rate SA %...668,24
1975,Gross Domestic Product at market prices: Current price: Seasonally adjusted £m,115176
1975,Gross Domestic Product at market prices:Implied deflator:SA 2017=100,14.439299999999999
1975,GDP Deflator: Year on Year growth: SA %...684,26.1
1975,Revisions to NPISH CVM growth table %,0
1975,Revisions to Households CVM growth %,0
1975,Revisions to Total GVA CVM growth %,0
1975,Revisions to Total export CVM growth %,0
1975,Revisions to total (domestic expenditure) CVM growth %,0
1975,Revisions to Gross fixed capital formation CVM growth %,0
1975,Revisions to General government CVM growth %,0
1975,Revisions to Total imports CVM growth %,0
1975,Revisions to GDP CVM quarter on same quarter a year earlier. £m,0
1975,Revision to GVA at bp £m,0
1975,Revision to basic price adjustment (bpa) £m,0
1975,Revision to GDP at market prices £m,0
1975,Revision to HH - component of GDP(E) £m,0
1975,Revision to changes in inventories - component of GDP(E) £m,0
1975,Revision to GFCF - component of GDP(E) £m,0
1975,Revision to CG - component of GDP(E) £m,0
1975,Revision to NPISH - component of GDP(E) £m,0
1975,Revision to total imports - component of GDP(E) £m,0
1975,Revision to total exports - component of GDP(E) £m,0
1975,Revisions to domestic expenditure on goods and services at market prices. £m,0
1975,Revisions to GDP CVM growth %,0
1975,Revision to Acquistions less disposals of valuables - component of GDP(E) £m,0
1975,Revisions to other income £m,0
1975,Revisions to GoS of corporations £m,0
1975,Revisions to CoE £m,0
1975,Revisions to statistical discrepancy (E) £m,0
1975,Revisions to statistical discrepancy (I) £m,0
1975,Revisions to taxes on products & production less subsidies £m,0
1975,Revisions to GVA at fc £m,0
1975,UK: Total compensation of employees (Uses): D.1: CP SA £m,68869
1975,"GDP (Average) per head, year on year growth rate CVM SA %",-1.5
1975,"GDP (Average) per head at market prices, year on year growth rate CP SA %",24.2
1975,Income based: Gross operating surplus of corporations : Total: CP SA £m,17353
1975,Income based: Other income: CP SA £m,19760
